,sample,iteration,entropy,pLDDT
319,000012,20,0.572265625,0.6514
320,000012,21,0.7119140625,0.731
321,000012,22,0.52001953125,0.7197
322,000012,23,0.62060546875,0.5166
323,000012,24,0.50390625,0.4695
324,000012,25,0.3701171875,0.522
325,000013,1,2.59765625,0.4087
326,000013,2,2.75390625,0.3923
327,000013,3,2.615234375,0.353
328,000013,4,2.408203125,0.5039
329,000013,5,2.369140625,0.4648
330,000013,6,2.064453125,0.4526
331,000013,7,1.94921875,0.5928
332,000013,8,1.9365234375,0.561
333,000013,9,1.56640625,0.5928
334,000013,10,1.3115234375,0.5928
335,000013,11,1.267578125,0.6069
336,000013,12,1.224609375,0.5825
337,000013,13,1.0146484375,0.7349
338,000013,14,0.85302734375,0.7314
339,000013,15,0.64599609375,0.7607
340,000013,16,0.61083984375,0.8628
341,000013,17,0.52734375,0.8613
342,000013,18,0.5615234375,0.8838
343,000013,19,0.4951171875,0.9097
344,000013,20,0.57080078125,0.9141
345,000013,21,0.55615234375,0.894
346,000013,22,0.7255859375,0.9033
347,000013,23,0.7080078125,0.8882
348,000013,24,0.93017578125,0.8882
349,000013,25,1.0810546875,0.9058
350,000014,1,2.66015625,0.3635
351,000014,2,2.748046875,0.3518
352,000014,3,2.599609375,0.3765
353,000014,4,2.4375,0.417
354,000014,5,2.306640625,0.4927
355,000014,6,2.140625,0.4814
356,000014,7,1.9384765625,0.4446
357,000014,8,1.8515625,0.4033
358,000014,9,1.6728515625,0.5293
359,000014,10,1.65234375,0.4272
360,000014,11,1.5126953125,0.5063
361,000014,12,1.474609375,0.564
362,000014,13,1.234375,0.5308
363,000014,14,0.99267578125,0.5498
364,000014,15,0.787109375,0.6006
365,000014,16,0.6123046875,0.5742
366,000014,17,0.61962890625,0.5801
367,000014,18,0.611328125,0.5127
368,000014,19,0.59912109375,0.5249
369,000014,20,0.5458984375,0.5039
370,000014,21,0.64453125,0.4993
371,000014,22,0.798828125,0.5278
372,000014,23,0.6689453125,0.5317
373,000014,24,1.1943359375,0.5513
374,000014,25,1.220703125,0.4893
375,000015,1,2.685546875,0.3923
376,000015,2,2.689453125,0.354
377,000015,3,2.5703125,0.364
378,000015,4,2.4921875,0.4028
379,000015,5,2.38671875,0.4062
380,000015,6,2.265625,0.4443
381,000015,7,1.890625,0.4707
382,000015,8,1.884765625,0.4536
383,000015,9,1.5576171875,0.645
384,000015,10,1.326171875,0.7061
385,000015,11,1.296875,0.7129
386,000015,12,1.0048828125,0.7646
387,000015,13,1.0009765625,0.7793
388,000015,14,0.857421875,0.8101
389,000015,15,0.724609375,0.8491
390,000015,16,0.6513671875,0.832
391,000015,17,0.488525390625,0.8496
392,000015,18,0.55615234375,0.8555
393,000015,19,0.55224609375,0.853
394,000015,20,0.76025390625,0.8564
395,000015,21,0.55712890625,0.8447
396,000015,22,0.939453125,0.8481
397,000015,23,0.57470703125,0.833
398,000015,24,1.275390625,0.8247
399,000015,25,1.15234375,0.8203
400,000016,1,2.724609375,0.3132
401,000016,2,2.7890625,0.2974
402,000016,3,2.546875,0.3521
403,000016,4,2.560546875,0.4043
404,000016,5,2.298828125,0.4338
405,000016,6,2.19921875,0.4412
406,000016,7,2.05078125,0.4756
407,000016,8,1.9853515625,0.5156
408,000016,9,1.681640625,0.4973
409,000016,10,1.505859375,0.5117
410,000016,11,1.30859375,0.5317
411,000016,12,1.171875,0.5552
412,000016,13,1.0986328125,0.6011
413,000016,14,0.90185546875,0.7363
414,000016,15,0.75341796875,0.812
415,000016,16,0.55126953125,0.8096
416,000016,17,0.6572265625,0.8193
417,000016,18,0.499755859375,0.8384
418,000016,19,0.52197265625,0.8335
419,000016,20,0.74853515625,0.8379
420,000016,21,0.76611328125,0.8154
421,000016,22,0.962890625,0.8501
422,000016,23,1.08203125,0.814
423,000016,24,1.056640625,0.8081
424,000016,25,1.4599609375,0.8096
425,000017,1,2.681640625,0.3696
426,000017,2,2.724609375,0.3931
427,000017,3,2.4921875,0.3579
428,000017,4,2.40234375,0.3657
429,000017,5,2.341796875,0.3411
430,000017,6,2.10546875,0.3501
431,000017,7,2.0859375,0.4622
432,000017,8,2.056640625,0.4868
433,000017,9,1.796875,0.46
434,000017,10,1.890625,0.5166
435,000017,11,1.513671875,0.7041
436,000017,12,1.3271484375,0.7563
437,000017,13,1.111328125,0.8306
438,000017,14,0.9404296875,0.8848
439,000017,15,0.7978515625,0.9028
440,000017,16,0.75341796875,0.8872
441,000017,17,0.65234375,0.8896
442,000017,18,0.578125,0.9082
443,000017,19,0.5263671875,0.9067
444,000017,20,0.50927734375,0.9053
445,000017,21,0.6953125,0.8984
446,000017,22,0.970703125,0.9048
447,000017,23,0.8818359375,0.9028
448,000017,24,1.228515625,0.9004
449,000017,25,1.1416015625,0.8979
450,000018,1,2.7265625,0.3875
451,000018,2,2.748046875,0.3484
452,000018,3,2.533203125,0.3757
453,000018,4,2.505859375,0.4031
454,000018,5,2.267578125,0.3257
455,000018,6,2.1640625,0.3911
456,000018,7,2.013671875,0.3914
457,000018,8,1.9169921875,0.5127
458,000018,9,1.736328125,0.5508
459,000018,10,1.6552734375,0.5171
460,000018,11,1.3251953125,0.5596
461,000018,12,1.189453125,0.7373
462,000018,13,1.072265625,0.7451
463,000018,14,0.8955078125,0.748
464,000018,15,0.734375,0.5063
465,000018,16,0.63134765625,0.8359
466,000018,17,0.62158203125,0.8193
467,000018,18,0.45703125,0.8452
468,000018,19,0.55224609375,0.8779
469,000018,20,0.50341796875,0.8687
470,000018,21,0.420166015625,0.8726
471,000018,22,1.0341796875,0.8833
472,000018,23,0.420654296875,0.8799
473,000018,24,1.349609375,0.6909
474,000018,25,1.1484375,0.8818
475,000019,1,2.720703125,0.4221
476,000019,2,2.75390625,0.3276
477,000019,3,2.66796875,0.3843
478,000019,4,2.541015625,0.4275
479,000019,5,2.3203125,0.3967
480,000019,6,2.265625,0.4253
481,000019,7,2.15234375,0.4285
482,000019,8,1.958984375,0.5347
483,000019,9,1.771484375,0.4893
484,000019,10,1.572265625,0.5703
485,000019,11,1.6640625,0.5586
486,000019,12,1.45703125,0.6343
487,000019,13,1.083984375,0.6777
488,000019,14,0.99072265625,0.7285
489,000019,15,0.8837890625,0.7397
490,000019,16,0.7314453125,0.7622
491,000019,17,0.619140625,0.7773
492,000019,18,0.6025390625,0.7812
493,000019,19,0.69091796875,0.7671
494,000019,20,0.452880859375,0.7725
495,000019,21,0.6181640625,0.7637
496,000019,22,0.449951171875,0.7871
497,000019,23,0.7138671875,0.7754
498,000019,24,0.505859375,0.7637
499,000019,25,0.72216796875,0.7681
500,000020,1,2.681640625,0.3516
501,000020,2,2.689453125,0.3669
502,000020,3,2.6484375,0.3484
503,000020,4,2.521484375,0.3704
504,000020,5,2.181640625,0.4097
505,000020,6,2.26953125,0.397
506,000020,7,2.091796875,0.4595
507,000020,8,1.86328125,0.5098
508,000020,9,1.654296875,0.5527
509,000020,10,1.63671875,0.4897
510,000020,11,1.6083984375,0.4985
511,000020,12,1.2138671875,0.562
512,000020,13,1.041015625,0.5894
513,000020,14,0.92822265625,0.6084
514,000020,15,0.79736328125,0.7871
515,000020,16,0.697265625,0.7529
516,000020,17,0.60302734375,0.8774
517,000020,18,0.58056640625,0.9072
518,000020,19,0.472900390625,0.9028
519,000020,20,0.64306640625,0.9072
520,000020,21,0.67138671875,0.8945
521,000020,22,0.798828125,0.9155
522,000020,23,0.93408203125,0.8848
523,000020,24,1.0009765625,0.8921
524,000020,25,1.1962890625,0.895
525,000021,1,2.75390625,0.3618
526,000021,2,2.759765625,0.3472
527,000021,3,2.5546875,0.3457
528,000021,4,2.458984375,0.427
529,000021,5,2.26953125,0.4209
530,000021,6,2.087890625,0.4775
531,000021,7,1.978515625,0.5503
532,000021,8,1.8896484375,0.5713
533,000021,9,1.8134765625,0.6562
534,000021,10,1.2919921875,0.71
535,000021,11,1.2236328125,0.7554
536,000021,12,1.072265625,0.8174
537,000021,13,0.98974609375,0.8408
538,000021,14,0.84423828125,0.8535
539,000021,15,0.71630859375,0.873
540,000021,16,0.65283203125,0.8618
541,000021,17,0.54931640625,0.8696
542,000021,18,0.371826171875,0.8687
543,000021,19,0.487548828125,0.8906
544,000021,20,0.5048828125,0.8857
545,000021,21,0.68798828125,0.8955
546,000021,22,0.77587890625,0.8921
547,000021,23,0.8583984375,0.8887
548,000021,24,1.1669921875,0.8916
549,000021,25,0.73095703125,0.8872
550,000022,1,2.69140625,0.3174
551,000022,2,2.70703125,0.3962
552,000022,3,2.517578125,0.4019
553,000022,4,2.38671875,0.4866
554,000022,5,2.263671875,0.4551
555,000022,6,2.171875,0.4773
556,000022,7,2.1015625,0.4231
557,000022,8,1.7412109375,0.4978
558,000022,9,1.744140625,0.5015
559,000022,10,1.62109375,0.5649
560,000022,11,1.4345703125,0.6069
561,000022,12,1.3076171875,0.6113
562,000022,13,1.2294921875,0.6807
563,000022,14,1.048828125,0.8066
564,000022,15,0.79443359375,0.8228
565,000022,16,0.7109375,0.8154
566,000022,17,0.6162109375,0.8257
567,000022,18,0.54296875,0.834
568,000022,19,0.6162109375,0.8208
569,000022,20,0.423095703125,0.8247
570,000022,21,0.900390625,0.8154
571,000022,22,0.480712890625,0.8433
572,000022,23,0.84326171875,0.8472
573,000022,24,0.53955078125,0.8193
574,000022,25,1.365234375,0.8257
575,000023,1,2.685546875,0.3518
576,000023,2,2.7578125,0.3132
577,000023,3,2.650390625,0.2856
578,000023,4,2.41796875,0.3406
579,000023,5,2.427734375,0.3472
580,000023,6,2.36328125,0.4536
581,000023,7,2.037109375,0.5107
582,000023,8,1.869140625,0.5073
583,000023,9,1.6474609375,0.6104
584,000023,10,1.501953125,0.5977
585,000023,11,1.369140625,0.6128
586,000023,12,1.2861328125,0.6392
587,000023,13,1.1396484375,0.6392
588,000023,14,1.017578125,0.7544
589,000023,15,0.77978515625,0.7998
590,000023,16,0.650390625,0.8521
591,000023,17,0.57421875,0.8623
592,000023,18,0.62255859375,0.8535
593,000023,19,0.54541015625,0.8584
594,000023,20,0.5302734375,0.8662
595,000023,21,0.63623046875,0.8652
596,000023,22,0.7314453125,0.8442
597,000023,23,0.8876953125,0.8545
598,000023,24,0.88720703125,0.8638
599,000023,25,1.39453125,0.8408
600,000024,1,2.76953125,0.2917
601,000024,2,2.6953125,0.3816
602,000024,3,2.474609375,0.5024
603,000024,4,2.48046875,0.3396
604,000024,5,2.1953125,0.4121
605,000024,6,2.22265625,0.4155
606,000024,7,2.072265625,0.4084
607,000024,8,1.9541015625,0.5088
608,000024,9,1.787109375,0.5059
609,000024,10,1.537109375,0.4705
610,000024,11,1.4169921875,0.4224
611,000024,12,1.361328125,0.4468
612,000024,13,1.1513671875,0.5835
613,000024,14,1.099609375,0.5591
614,000024,15,0.92919921875,0.6646
615,000024,16,0.7802734375,0.6797
616,000024,17,0.7109375,0.7129
617,000024,18,0.64013671875,0.7183
618,000024,19,0.59521484375,0.7319
619,000024,20,0.4853515625,0.7715
620,000024,21,0.61962890625,0.7505
621,000024,22,0.69921875,0.7383
622,000024,23,0.57275390625,0.6523
623,000024,24,0.8486328125,0.6938
624,000024,25,1.236328125,0.7002
625,000025,1,2.7265625,0.366
626,000025,2,2.7421875,0.3777
627,000025,3,2.611328125,0.3274
628,000025,4,2.494140625,0.3645
629,000025,5,2.478515625,0.4075
630,000025,6,2.359375,0.3474
631,000025,7,2.265625,0.3352
632,000025,8,2.2421875,0.3218
633,000025,9,1.8779296875,0.3967
634,000025,10,1.666015625,0.3496
635,000025,11,1.572265625,0.4109
636,000025,12,1.40234375,0.4834
637,000025,13,1.306640625,0.4922
638,000025,14,0.95166015625,0.5146
639,000025,15,0.7783203125,0.5142
640,000025,16,0.7158203125,0.5259
641,000025,17,0.67236328125,0.5503
642,000025,18,0.57470703125,0.5479
643,000025,19,0.60205078125,0.4287
644,000025,20,0.490478515625,0.5923
645,000025,21,0.67578125,0.6255
646,000025,22,0.916015625,0.6177
647,000025,23,0.64111328125,0.7007
648,000025,24,1.2529296875,0.5967
649,000025,25,0.8173828125,0.5933
650,000026,1,2.623046875,0.3994
651,000026,2,2.681640625,0.345
652,000026,3,2.619140625,0.3335
653,000026,4,2.4453125,0.3508
654,000026,5,2.3359375,0.2979
655,000026,6,2.173828125,0.3608
656,000026,7,2.140625,0.3848
657,000026,8,1.759765625,0.3201
658,000026,9,1.6982421875,0.3301
659,000026,10,1.66015625,0.3818
660,000026,11,1.521484375,0.4441
661,000026,12,1.298828125,0.4841
662,000026,13,1.021484375,0.605
663,000026,14,0.94873046875,0.73
664,000026,15,0.869140625,0.7129
665,000026,16,0.65625,0.6313
666,000026,17,0.6826171875,0.6455
667,000026,18,0.6552734375,0.6431
668,000026,19,0.60595703125,0.6421
669,000026,20,0.6142578125,0.6611
670,000026,21,0.68017578125,0.6631
671,000026,22,0.56298828125,0.6631
672,000026,23,0.60546875,0.6626
673,000026,24,1.0791015625,0.6748
674,000026,25,1.2646484375,0.6709
675,000027,1,2.689453125,0.3774
676,000027,2,2.716796875,0.3994
677,000027,3,2.5390625,0.4275
678,000027,4,2.41796875,0.5078
679,000027,5,2.26171875,0.5073
680,000027,6,2.0625,0.5679
681,000027,7,1.8076171875,0.4182
682,000027,8,1.7255859375,0.5024
683,000027,9,1.6826171875,0.625
684,000027,10,1.6728515625,0.6372
685,000027,11,1.4384765625,0.7388
686,000027,12,1.306640625,0.7759
687,000027,13,1.13671875,0.7666
688,000027,14,0.890625,0.8091
689,000027,15,0.68212890625,0.791
690,000027,16,0.6591796875,0.8281
691,000027,17,0.55224609375,0.77
692,000027,18,0.57958984375,0.7788
693,000027,19,0.494140625,0.771
694,000027,20,0.61474609375,0.7749
695,000027,21,0.74267578125,0.7646
696,000027,22,0.75732421875,0.7588
697,000027,23,1.0810546875,0.7661
698,000027,24,0.95654296875,0.7588
699,000027,25,1.1298828125,0.7627
700,000028,1,2.646484375,0.4199
701,000028,2,2.697265625,0.3838
702,000028,3,2.48828125,0.4158
703,000028,4,2.466796875,0.4045
704,000028,5,2.365234375,0.4746
705,000028,6,2.0546875,0.429
706,000028,7,1.904296875,0.4026
707,000028,8,1.8173828125,0.5303
708,000028,9,1.626953125,0.4373
709,000028,10,1.6083984375,0.4954
710,000028,11,1.4990234375,0.4502
711,000028,12,1.1005859375,0.6597
712,000028,13,1.0224609375,0.6548
713,000028,14,0.85595703125,0.6694
714,000028,15,0.69921875,0.7534
715,000028,16,0.64599609375,0.7871
716,000028,17,0.5634765625,0.7983
717,000028,18,0.52490234375,0.8398
718,000028,19,0.62841796875,0.8726
719,000028,20,0.544921875,0.876
720,000028,21,0.6796875,0.8892
721,000028,22,0.59423828125,0.8945
722,000028,23,0.87353515625,0.9009
723,000028,24,0.61767578125,0.8896
724,000028,25,1.0478515625,0.9014
725,000029,1,2.646484375,0.3623
726,000029,2,2.759765625,0.3599
727,000029,3,2.638671875,0.3662
728,000029,4,2.541015625,0.4126
729,000029,5,2.224609375,0.3665
730,000029,6,2.16796875,0.4602
731,000029,7,2.197265625,0.4597
732,000029,8,2.015625,0.5205
733,000029,9,1.6767578125,0.5361
734,000029,10,1.6025390625,0.5776
735,000029,11,1.4609375,0.5386
736,000029,12,1.4345703125,0.5625
737,000029,13,1.11328125,0.6416
738,000029,14,1.013671875,0.7095
739,000029,15,0.83837890625,0.8149
740,000029,16,0.6767578125,0.8599
741,000029,17,0.5546875,0.8857
742,000029,18,0.449462890625,0.8701
743,000029,19,0.39453125,0.8799
744,000029,20,0.61376953125,0.8921
745,000029,21,0.6025390625,0.8911
746,000029,22,0.41796875,0.876
747,000029,23,1.173828125,0.8872
748,000029,24,1.01171875,0.876
749,000029,25,1.0009765625,0.874
750,000030,1,2.65625,0.4656
751,000030,2,2.712890625,0.3484
752,000030,3,2.57421875,0.4136
753,000030,4,2.4609375,0.4053
754,000030,5,2.36328125,0.4473
755,000030,6,2.125,0.4841
756,000030,7,2.033203125,0.4324
757,000030,8,1.88671875,0.4451
758,000030,9,1.6611328125,0.5513
759,000030,10,1.6123046875,0.5615
760,000030,11,1.4345703125,0.6128
761,000030,12,1.333984375,0.7383
