,sample,iteration,entropy,pLDDT
246,000009,22,0.01111602783203125,0.9766
247,000009,23,0.0089874267578125,0.9536
248,000009,24,0.0089874267578125,0.9287
249,000009,25,0.0192718505859375,0.9268
250,000010,1,1.955078125,0.4509
251,000010,2,2.0625,0.3938
252,000010,3,1.9638671875,0.4263
253,000010,4,1.8505859375,0.5625
254,000010,5,1.7763671875,0.4802
255,000010,6,1.5927734375,0.4187
256,000010,7,1.6953125,0.4878
257,000010,8,1.5244140625,0.6421
258,000010,9,1.3564453125,0.708
259,000010,10,1.3583984375,0.729
260,000010,11,1.1796875,0.7319
261,000010,12,1.103515625,0.7573
262,000010,13,1.2177734375,0.7686
263,000010,14,1.0751953125,0.7681
264,000010,15,0.80322265625,0.7876
265,000010,16,0.73486328125,0.7964
266,000010,17,0.67041015625,0.8096
267,000010,18,0.62646484375,0.7861
268,000010,19,0.62646484375,0.8052
269,000010,20,0.6220703125,0.7998
270,000010,21,0.59619140625,0.8042
271,000010,22,0.55419921875,0.814
272,000010,23,0.52783203125,0.8257
273,000010,24,0.48193359375,0.8071
274,000010,25,0.47119140625,0.8188
275,000011,1,1.890625,0.6006
276,000011,2,1.98046875,0.4717
277,000011,3,1.8466796875,0.519
278,000011,4,1.849609375,0.427
279,000011,5,1.708984375,0.4446
280,000011,6,1.6142578125,0.6924
281,000011,7,1.56640625,0.8071
282,000011,8,1.3125,0.8052
283,000011,9,1.283203125,0.8447
284,000011,10,1.2255859375,0.8398
285,000011,11,1.1591796875,0.8823
286,000011,12,1.0009765625,0.9043
287,000011,13,0.66015625,0.9497
288,000011,14,0.42041015625,0.9673
289,000011,15,0.1339111328125,0.9712
290,000011,16,0.219970703125,0.9351
291,000011,17,0.177490234375,0.9492
292,000011,18,0.11053466796875,0.9565
293,000011,19,0.0294647216796875,0.978
294,000011,20,0.214599609375,0.9253
295,000011,21,0.0299072265625,0.9551
296,000011,22,0.00583648681640625,0.9771
297,000011,23,0.00583648681640625,0.9619
298,000011,24,0.0116424560546875,0.9521
299,000011,25,0.066162109375,0.917
300,000012,1,1.724609375,0.5674
301,000012,2,1.8125,0.645
302,000012,3,1.814453125,0.5908
303,000012,4,1.5859375,0.6196
304,000012,5,1.4658203125,0.6592
305,000012,6,1.5830078125,0.6997
306,000012,7,1.55859375,0.6201
307,000012,8,1.5146484375,0.6245
308,000012,9,1.4580078125,0.6919
309,000012,10,1.279296875,0.6201
310,000012,11,1.185546875,0.666
311,000012,12,1.099609375,0.728
312,000012,13,0.9951171875,0.8574
313,000012,14,0.86767578125,0.8936
314,000012,15,0.78564453125,0.9209
315,000012,16,0.63037109375,0.9448
316,000012,17,0.43701171875,0.8921
317,000012,18,0.293212890625,0.9663
318,000012,19,0.2130126953125,0.9307
319,000012,20,0.24462890625,0.8877
320,000012,21,0.203369140625,0.8999
321,000012,22,0.074462890625,0.958
322,000012,23,0.056793212890625,0.9526
323,000012,24,0.3837890625,0.7861
324,000012,25,0.1436767578125,0.9053
325,000013,1,1.8203125,0.6011
326,000013,2,1.9072265625,0.6802
327,000013,3,1.8349609375,0.5103
328,000013,4,1.763671875,0.6338
329,000013,5,1.703125,0.6299
330,000013,6,1.669921875,0.519
331,000013,7,1.6298828125,0.5122
332,000013,8,1.587890625,0.6284
333,000013,9,1.4814453125,0.686
334,000013,10,1.431640625,0.7407
335,000013,11,1.2431640625,0.8682
336,000013,12,1.1796875,0.8223
337,000013,13,1.115234375,0.874
338,000013,14,0.98193359375,0.8979
339,000013,15,0.8583984375,0.8896
340,000013,16,0.6552734375,0.8965
341,000013,17,0.4462890625,0.9561
342,000013,18,0.167236328125,0.9683
343,000013,19,0.0858154296875,0.9634
344,000013,20,0.094482421875,0.9365
345,000013,21,0.035064697265625,0.9629
346,000013,22,0.08587646484375,0.9473
347,000013,23,0.08587646484375,0.9673
348,000013,24,0.250244140625,0.6655
349,000013,25,0.0279998779296875,0.9648
350,000014,1,1.9609375,0.4814
351,000014,2,1.974609375,0.4265
352,000014,3,1.818359375,0.5005
353,000014,4,1.837890625,0.6143
354,000014,5,1.6728515625,0.6353
355,000014,6,1.5771484375,0.6821
356,000014,7,1.4775390625,0.7729
357,000014,8,1.51953125,0.8169
358,000014,9,1.3623046875,0.8779
359,000014,10,1.1806640625,0.937
360,000014,11,0.89208984375,0.9629
361,000014,12,0.60009765625,0.9541
362,000014,13,0.46044921875,0.936
363,000014,14,0.413330078125,0.9331
364,000014,15,0.37646484375,0.9468
365,000014,16,0.34033203125,0.9404
366,000014,17,0.3359375,0.9551
367,000014,18,0.265380859375,0.9517
368,000014,19,0.275390625,0.9287
369,000014,20,0.147705078125,0.9614
370,000014,21,0.469970703125,0.6997
371,000014,22,0.132568359375,0.9507
372,000014,23,0.07806396484375,0.9653
373,000014,24,0.1795654296875,0.8945
374,000014,25,0.09716796875,0.9033
375,000015,1,1.7958984375,0.5386
376,000015,2,1.9228515625,0.5137
377,000015,3,1.8212890625,0.5322
378,000015,4,1.748046875,0.5503
379,000015,5,1.6708984375,0.5122
380,000015,6,1.6455078125,0.5073
381,000015,7,1.572265625,0.5981
382,000015,8,1.5849609375,0.6016
383,000015,9,1.3994140625,0.6895
384,000015,10,1.2294921875,0.6841
385,000015,11,1.1513671875,0.6943
386,000015,12,0.98974609375,0.7256
387,000015,13,0.923828125,0.7251
388,000015,14,1.1005859375,0.6709
389,000015,15,1.0537109375,0.7456
390,000015,16,0.96142578125,0.771
391,000015,17,0.705078125,0.7783
392,000015,18,0.62255859375,0.7617
393,000015,19,0.5859375,0.8228
394,000015,20,0.6318359375,0.7549
395,000015,21,0.5439453125,0.7427
396,000015,22,0.56298828125,0.7417
397,000015,23,0.47412109375,0.7642
398,000015,24,0.4716796875,0.7339
399,000015,25,0.4453125,0.8003
400,000016,1,2.0078125,0.4583
401,000016,2,2.060546875,0.3757
402,000016,3,1.990234375,0.4417
403,000016,4,1.8388671875,0.5156
404,000016,5,1.8564453125,0.5044
405,000016,6,1.7685546875,0.4973
406,000016,7,1.7509765625,0.5166
407,000016,8,1.576171875,0.7461
408,000016,9,1.3740234375,0.7744
409,000016,10,1.2841796875,0.7656
410,000016,11,1.2734375,0.7358
411,000016,12,1.224609375,0.769
412,000016,13,1.0498046875,0.8262
413,000016,14,1.0009765625,0.9087
414,000016,15,0.6787109375,0.9277
415,000016,16,0.412353515625,0.9155
416,000016,17,0.353515625,0.9258
417,000016,18,0.27294921875,0.9453
418,000016,19,0.306884765625,0.8975
419,000016,20,0.218994140625,0.9663
420,000016,21,0.37548828125,0.6538
421,000016,22,0.1939697265625,0.9424
422,000016,23,0.362548828125,0.6411
423,000016,24,0.154052734375,0.9404
424,000016,25,0.0479736328125,0.9678
425,000017,1,1.822265625,0.5991
426,000017,2,1.79296875,0.6274
427,000017,3,1.728515625,0.5059
428,000017,4,1.6787109375,0.5718
429,000017,5,1.6396484375,0.6748
430,000017,6,1.5556640625,0.6294
431,000017,7,1.341796875,0.6094
432,000017,8,1.53515625,0.6621
433,000017,9,1.30078125,0.6377
434,000017,10,1.296875,0.7622
435,000017,11,1.2734375,0.7729
436,000017,12,1.056640625,0.7959
437,000017,13,1.1259765625,0.8262
438,000017,14,0.96728515625,0.8252
439,000017,15,0.97119140625,0.8789
440,000017,16,0.65087890625,0.917
441,000017,17,0.46875,0.9453
442,000017,18,0.320556640625,0.9463
443,000017,19,0.1905517578125,0.9536
444,000017,20,0.3017578125,0.8828
445,000017,21,0.10040283203125,0.9565
446,000017,22,0.054351806640625,0.9404
447,000017,23,0.36181640625,0.8501
448,000017,24,0.056121826171875,0.957
449,000017,25,0.05206298828125,0.9272
450,000018,1,1.853515625,0.5962
451,000018,2,1.9853515625,0.4639
452,000018,3,1.9267578125,0.469
453,000018,4,1.7783203125,0.5947
454,000018,5,1.7236328125,0.6216
455,000018,6,1.64453125,0.603
456,000018,7,1.509765625,0.6606
457,000018,8,1.4658203125,0.6489
458,000018,9,1.30078125,0.6572
459,000018,10,1.296875,0.6309
460,000018,11,1.2421875,0.6958
461,000018,12,1.2255859375,0.7568
462,000018,13,1.0732421875,0.7671
463,000018,14,1.087890625,0.7544
464,000018,15,0.97265625,0.8003
465,000018,16,0.89013671875,0.8096
466,000018,17,0.7255859375,0.833
467,000018,18,0.62548828125,0.8418
468,000018,19,0.52294921875,0.8657
469,000018,20,0.43701171875,0.7837
470,000018,21,0.390625,0.8657
471,000018,22,0.303955078125,0.8901
472,000018,23,0.258544921875,0.8989
473,000018,24,0.1646728515625,0.9155
474,000018,25,0.1488037109375,0.8789
475,000019,1,1.716796875,0.6655
476,000019,2,1.84765625,0.5674
477,000019,3,1.740234375,0.5151
478,000019,4,1.599609375,0.5503
479,000019,5,1.599609375,0.5811
480,000019,6,1.427734375,0.6167
481,000019,7,1.453125,0.5996
482,000019,8,1.38671875,0.5645
483,000019,9,1.3212890625,0.6748
484,000019,10,1.2646484375,0.5308
485,000019,11,1.23828125,0.5361
486,000019,12,1.201171875,0.7407
487,000019,13,1.1943359375,0.6348
488,000019,14,1.158203125,0.6777
489,000019,15,1.0576171875,0.7412
490,000019,16,0.9482421875,0.7905
491,000019,17,0.755859375,0.8335
492,000019,18,0.62158203125,0.8472
493,000019,19,0.48291015625,0.9106
494,000019,20,0.38232421875,0.9009
495,000019,21,0.2578125,0.9351
496,000019,22,0.15087890625,0.9517
497,000019,23,0.11785888671875,0.9468
498,000019,24,0.37646484375,0.7036
499,000019,25,0.0748291015625,0.96
500,000020,1,1.908203125,0.5088
501,000020,2,1.908203125,0.5435
502,000020,3,1.8427734375,0.5068
503,000020,4,1.8056640625,0.501
504,000020,5,1.771484375,0.478
505,000020,6,1.5732421875,0.623
506,000020,7,1.5390625,0.5615
507,000020,8,1.4853515625,0.6279
508,000020,9,1.4736328125,0.6875
509,000020,10,1.2841796875,0.7109
510,000020,11,1.1376953125,0.7427
511,000020,12,1.134765625,0.7949
512,000020,13,1.1943359375,0.7783
513,000020,14,0.93701171875,0.7793
514,000020,15,0.716796875,0.772
515,000020,16,0.703125,0.7837
516,000020,17,0.79052734375,0.7783
517,000020,18,0.75634765625,0.7793
518,000020,19,0.607421875,0.7896
519,000020,20,0.50439453125,0.7905
520,000020,21,0.5263671875,0.8003
521,000020,22,0.482177734375,0.8018
522,000020,23,0.4814453125,0.7988
523,000020,24,0.5068359375,0.6987
524,000020,25,0.5263671875,0.8013
525,000021,1,1.6142578125,0.6895
526,000021,2,1.6787109375,0.688
527,000021,3,1.625,0.5269
528,000021,4,1.537109375,0.6909
529,000021,5,1.572265625,0.6675
530,000021,6,1.5791015625,0.6836
531,000021,7,1.458984375,0.6807
532,000021,8,1.2080078125,0.7529
533,000021,9,1.0576171875,0.8745
534,000021,10,1.1865234375,0.915
535,000021,11,1.041015625,0.9258
536,000021,12,0.9267578125,0.9429
537,000021,13,0.61572265625,0.9541
538,000021,14,0.456298828125,0.9604
539,000021,15,0.251220703125,0.9712
540,000021,16,0.12939453125,0.9565
541,000021,17,0.165771484375,0.9312
542,000021,18,0.18994140625,0.9282
543,000021,19,0.08099365234375,0.9634
544,000021,20,0.14697265625,0.9551
545,000021,21,0.03887939453125,0.9595
546,000021,22,0.11407470703125,0.9419
547,000021,23,0.048309326171875,0.9541
548,000021,24,0.057647705078125,0.9395
549,000021,25,0.0247650146484375,0.9331
550,000022,1,1.9462890625,0.429
551,000022,2,2.046875,0.428
552,000022,3,1.9287109375,0.4419
553,000022,4,1.9267578125,0.4319
554,000022,5,1.6875,0.5884
555,000022,6,1.701171875,0.5366
556,000022,7,1.662109375,0.5513
557,000022,8,1.640625,0.5601
558,000022,9,1.529296875,0.5342
559,000022,10,1.4365234375,0.5308
560,000022,11,1.298828125,0.5669
561,000022,12,1.134765625,0.6865
562,000022,13,1.244140625,0.7271
563,000022,14,1.2119140625,0.7202
564,000022,15,1.00390625,0.7197
565,000022,16,0.99072265625,0.7266
566,000022,17,0.79541015625,0.748
567,000022,18,0.748046875,0.8677
568,000022,19,0.58349609375,0.8955
569,000022,20,0.355712890625,0.8481
570,000022,21,0.22802734375,0.9321
571,000022,22,0.1153564453125,0.9312
572,000022,23,0.176025390625,0.8477
573,000022,24,0.1207275390625,0.8711
574,000022,25,0.266357421875,0.8604
575,000023,1,1.84765625,0.4341
576,000023,2,1.9169921875,0.5181
577,000023,3,1.89453125,0.502
578,000023,4,1.80859375,0.5596
579,000023,5,1.828125,0.6582
580,000023,6,1.6416015625,0.563
581,000023,7,1.564453125,0.6108
582,000023,8,1.50390625,0.6494
583,000023,9,1.4169921875,0.7778
584,000023,10,1.1318359375,0.77
585,000023,11,1.185546875,0.7607
586,000023,12,1.232421875,0.7964
587,000023,13,1.0712890625,0.7949
588,000023,14,1.0634765625,0.7749
589,000023,15,0.8046875,0.8926
590,000023,16,0.60693359375,0.9106
591,000023,17,0.408447265625,0.8613
592,000023,18,0.3291015625,0.9072
593,000023,19,0.20703125,0.939
594,000023,20,0.188720703125,0.915
595,000023,21,0.2374267578125,0.8911
596,000023,22,0.1646728515625,0.9058
597,000023,23,0.49462890625,0.7075
598,000023,24,0.1376953125,0.9272
599,000023,25,0.1988525390625,0.9014
600,000024,1,1.8125,0.665
601,000024,2,1.8935546875,0.6211
602,000024,3,1.8359375,0.5884
603,000024,4,1.759765625,0.5479
604,000024,5,1.66796875,0.5039
605,000024,6,1.5146484375,0.5371
606,000024,7,1.5341796875,0.5483
607,000024,8,1.5166015625,0.5742
608,000024,9,1.4267578125,0.6426
609,000024,10,1.439453125,0.6694
610,000024,11,1.2744140625,0.7456
611,000024,12,1.294921875,0.7617
612,000024,13,1.1572265625,0.8198
613,000024,14,0.91259765625,0.8354
614,000024,15,0.89208984375,0.8062
615,000024,16,0.81396484375,0.7876
616,000024,17,0.7109375,0.8076
617,000024,18,0.67138671875,0.7988
618,000024,19,0.5986328125,0.8149
619,000024,20,0.53369140625,0.8159
620,000024,21,0.474609375,0.8296
621,000024,22,0.460205078125,0.855
622,000024,23,0.37353515625,0.9033
623,000024,24,0.347412109375,0.9224
624,000024,25,0.2052001953125,0.9507
625,000025,1,1.8603515625,0.5112
626,000025,2,1.8681640625,0.5845
627,000025,3,1.8330078125,0.5459
628,000025,4,1.716796875,0.5693
629,000025,5,1.591796875,0.6182
630,000025,6,1.607421875,0.5459
631,000025,7,1.55078125,0.5869
632,000025,8,1.5751953125,0.5835
633,000025,9,1.4208984375,0.6113
634,000025,10,1.318359375,0.5762
635,000025,11,1.2314453125,0.6572
636,000025,12,1.0166015625,0.6992
637,000025,13,0.95361328125,0.6621
638,000025,14,0.8671875,0.5928
639,000025,15,0.8876953125,0.5972
640,000025,16,0.818359375,0.6611
641,000025,17,0.78125,0.6528
642,000025,18,0.68798828125,0.6865
643,000025,19,0.60595703125,0.6758
644,000025,20,0.61376953125,0.6694
645,000025,21,0.666015625,0.6738
646,000025,22,0.55419921875,0.6904
647,000025,23,0.493896484375,0.7017
648,000025,24,0.48876953125,0.6812
649,000025,25,0.473388671875,0.6782
650,000026,1,1.890625,0.4617
651,000026,2,1.8896484375,0.5229
652,000026,3,1.826171875,0.5132
653,000026,4,1.7236328125,0.4866
654,000026,5,1.7900390625,0.4766
655,000026,6,1.7177734375,0.5654
656,000026,7,1.6337890625,0.5308
657,000026,8,1.4970703125,0.5225
658,000026,9,1.5458984375,0.5352
659,000026,10,1.30078125,0.5283
660,000026,11,1.23828125,0.5498
661,000026,12,1.2734375,0.5283
662,000026,13,1.2177734375,0.6206
663,000026,14,1.13671875,0.5439
664,000026,15,1.068359375,0.6548
665,000026,16,0.8525390625,0.748
666,000026,17,0.7001953125,0.7856
667,000026,18,0.7060546875,0.8794
668,000026,19,0.67529296875,0.8389
669,000026,20,0.5595703125,0.8608
670,000026,21,0.5234375,0.8613
671,000026,22,0.47509765625,0.9121
672,000026,23,0.296875,0.9287
673,000026,24,0.283447265625,0.8882
674,000026,25,0.3984375,0.772
675,000027,1,1.8935546875,0.5156
676,000027,2,1.982421875,0.5005
677,000027,3,1.8798828125,0.4387
678,000027,4,1.900390625,0.5103
679,000027,5,1.80078125,0.5259
680,000027,6,1.6298828125,0.5957
681,000027,7,1.6484375,0.6636
682,000027,8,1.5751953125,0.6602
683,000027,9,1.2392578125,0.7432
684,000027,10,1.2568359375,0.6987
685,000027,11,1.2509765625,0.7969
686,000027,12,1.12109375,0.8384
687,000027,13,0.94677734375,0.8433
688,000027,14,0.849609375,0.8687
689,000027,15,0.88427734375,0.8569
690,000027,16,0.8125,0.8789
691,000027,17,0.6650390625,0.9155
692,000027,18,0.55712890625,0.916
693,000027,19,0.477294921875,0.9438
694,000027,20,0.3076171875,0.9297
695,000027,21,0.38916015625,0.6582
696,000027,22,0.221923828125,0.9497
697,000027,23,0.306884765625,0.8936
698,000027,24,0.1435546875,0.9463
699,000027,25,0.06988525390625,0.9609
700,000028,1,1.6796875,0.582
701,000028,2,1.744140625,0.5664
702,000028,3,1.677734375,0.5688
703,000028,4,1.6376953125,0.6206
704,000028,5,1.5703125,0.7197
705,000028,6,1.49609375,0.5874
706,000028,7,1.45703125,0.6465
707,000028,8,1.357421875,0.6992
708,000028,9,1.1806640625,0.6943
709,000028,10,1.2197265625,0.7139
710,000028,11,0.95703125,0.7539
711,000028,12,1.0009765625,0.8599
712,000028,13,0.875,0.8521
713,000028,14,0.85009765625,0.8184
714,000028,15,0.79638671875,0.8877
715,000028,16,0.40576171875,0.9077
716,000028,17,0.2587890625,0.9399
717,000028,18,0.1822509765625,0.9336
718,000028,19,0.1064453125,0.9429
719,000028,20,0.11273193359375,0.9238
720,000028,21,0.44140625,0.7002
721,000028,22,0.084228515625,0.9155
722,000028,23,0.4775390625,0.7178
723,000028,24,0.036895751953125,0.9312
724,000028,25,0.0455322265625,0.9175
725,000029,1,1.677734375,0.668
726,000029,2,1.7939453125,0.5625
727,000029,3,1.681640625,0.6445
728,000029,4,1.5546875,0.6602
729,000029,5,1.6357421875,0.6924
730,000029,6,1.634765625,0.7104
731,000029,7,1.55078125,0.7139
732,000029,8,1.556640625,0.7036
733,000029,9,1.2724609375,0.6826
734,000029,10,1.21484375,0.7212
735,000029,11,1.1328125,0.7178
736,000029,12,1.0859375,0.7617
737,000029,13,1.052734375,0.7515
738,000029,14,0.94873046875,0.8022
739,000029,15,0.84814453125,0.8462
740,000029,16,0.720703125,0.8013
741,000029,17,0.60791015625,0.7847
742,000029,18,0.6787109375,0.7988
743,000029,19,0.5830078125,0.8218
744,000029,20,0.51171875,0.9028
745,000029,21,0.3447265625,0.9287
746,000029,22,0.2132568359375,0.9297
747,000029,23,0.1231689453125,0.9585
