,sample,iteration,entropy,pLDDT
202,000008,3,2.28515625,0.7104
203,000008,4,2.17578125,0.7808
204,000008,5,2.123046875,0.7808
205,000008,6,2.091796875,0.7549
206,000008,7,1.958984375,0.7739
207,000008,8,1.7861328125,0.8296
208,000008,9,1.703125,0.8867
209,000008,10,1.412109375,0.834
210,000008,11,1.4052734375,0.7886
211,000008,12,1.412109375,0.9004
212,000008,13,1.05859375,0.8804
213,000008,14,1.1630859375,0.8413
214,000008,15,1.173828125,0.8242
215,000008,16,0.9111328125,0.8345
216,000008,17,0.796875,0.8701
217,000008,18,0.818359375,0.8721
218,000008,19,0.68994140625,0.833
219,000008,20,0.7578125,0.8882
220,000008,21,0.6767578125,0.8267
221,000008,22,0.6025390625,0.8711
222,000008,23,0.52392578125,0.853
223,000008,24,0.499267578125,0.8696
224,000008,25,0.42236328125,0.877
225,000009,1,2.369140625,0.6562
226,000009,2,2.3515625,0.6489
227,000009,3,2.271484375,0.772
228,000009,4,2.171875,0.7334
229,000009,5,2.083984375,0.7637
230,000009,6,1.9521484375,0.7417
231,000009,7,1.8681640625,0.7915
232,000009,8,1.7724609375,0.7549
233,000009,9,1.7265625,0.8267
234,000009,10,1.541015625,0.8081
235,000009,11,1.5439453125,0.8271
236,000009,12,1.078125,0.8311
237,000009,13,1.0751953125,0.8496
238,000009,14,0.98095703125,0.8931
239,000009,15,0.99169921875,0.9185
240,000009,16,0.87158203125,0.8633
241,000009,17,0.91748046875,0.897
242,000009,18,0.78564453125,0.8467
243,000009,19,0.76953125,0.9131
244,000009,20,0.6376953125,0.9199
245,000009,21,0.52099609375,0.8843
246,000009,22,0.513671875,0.8804
247,000009,23,0.423583984375,0.9165
248,000009,24,0.49853515625,0.751
249,000009,25,0.37939453125,0.9019
250,000010,1,2.337890625,0.6636
251,000010,2,2.361328125,0.6353
252,000010,3,2.19140625,0.7744
253,000010,4,2.107421875,0.7515
254,000010,5,2.078125,0.7383
255,000010,6,2.033203125,0.7471
256,000010,7,1.9921875,0.7817
257,000010,8,1.80078125,0.8198
258,000010,9,1.9384765625,0.7988
259,000010,10,1.5615234375,0.8042
260,000010,11,1.306640625,0.8491
261,000010,12,1.3720703125,0.7729
262,000010,13,1.4990234375,0.8174
263,000010,14,1.416015625,0.8613
264,000010,15,1.0478515625,0.877
265,000010,16,0.830078125,0.9346
266,000010,17,0.82421875,0.9224
267,000010,18,0.71435546875,0.9214
268,000010,19,0.5439453125,0.939
269,000010,20,0.5576171875,0.877
270,000010,21,0.69189453125,0.9131
271,000010,22,0.498291015625,0.9453
272,000010,23,0.343017578125,0.9609
273,000010,24,0.2327880859375,0.9536
274,000010,25,0.158935546875,0.9551
275,000011,1,2.32421875,0.7339
276,000011,2,2.373046875,0.7402
277,000011,3,2.283203125,0.7334
278,000011,4,2.150390625,0.7651
279,000011,5,2.134765625,0.7339
280,000011,6,2.181640625,0.7837
281,000011,7,1.955078125,0.8062
282,000011,8,1.544921875,0.8018
283,000011,9,1.4130859375,0.8281
284,000011,10,1.50390625,0.8647
285,000011,11,1.6123046875,0.8472
286,000011,12,1.720703125,0.8096
287,000011,13,1.5302734375,0.8501
288,000011,14,1.306640625,0.8608
289,000011,15,1.005859375,0.8735
290,000011,16,0.95947265625,0.9282
291,000011,17,0.68212890625,0.9561
292,000011,18,0.3916015625,0.9702
293,000011,19,0.404541015625,0.9175
294,000011,20,0.25341796875,0.9722
295,000011,21,0.1904296875,0.9692
296,000011,22,0.0919189453125,0.9736
297,000011,23,0.03448486328125,0.9756
298,000011,24,0.198974609375,0.8379
299,000011,25,0.046539306640625,0.98
300,000012,1,2.2578125,0.7778
301,000012,2,2.373046875,0.6787
302,000012,3,2.33203125,0.7031
303,000012,4,2.212890625,0.7686
304,000012,5,2.06640625,0.8716
305,000012,6,1.7900390625,0.8652
306,000012,7,1.951171875,0.8628
307,000012,8,1.7431640625,0.8521
308,000012,9,1.669921875,0.8145
309,000012,10,1.6376953125,0.8306
310,000012,11,1.4130859375,0.8218
311,000012,12,1.4482421875,0.814
312,000012,13,1.3427734375,0.9028
313,000012,14,1.06640625,0.8965
314,000012,15,0.91064453125,0.9023
315,000012,16,0.728515625,0.9531
316,000012,17,0.434326171875,0.8901
317,000012,18,0.394775390625,0.9624
318,000012,19,0.414794921875,0.897
319,000012,20,0.3115234375,0.957
320,000012,21,0.1795654296875,0.9771
321,000012,22,0.32177734375,0.8633
322,000012,23,0.37744140625,0.772
323,000012,24,0.1510009765625,0.9663
324,000012,25,0.31689453125,0.8672
325,000013,1,2.32421875,0.6675
326,000013,2,2.298828125,0.8027
327,000013,3,2.291015625,0.6943
328,000013,4,2.111328125,0.584
329,000013,5,2.142578125,0.6597
330,000013,6,1.9462890625,0.667
331,000013,7,1.84375,0.8062
332,000013,8,1.732421875,0.7744
333,000013,9,1.6162109375,0.8354
334,000013,10,1.5361328125,0.8188
335,000013,11,1.3720703125,0.8311
336,000013,12,1.197265625,0.8867
337,000013,13,1.1513671875,0.8809
338,000013,14,1.314453125,0.918
339,000013,15,1.1455078125,0.916
340,000013,16,1.2216796875,0.9609
341,000013,17,0.6943359375,0.957
342,000013,18,0.56005859375,0.9521
343,000013,19,0.36181640625,0.9634
344,000013,20,0.442626953125,0.8789
345,000013,21,0.400146484375,0.9282
346,000013,22,0.247314453125,0.9478
347,000013,23,0.329345703125,0.8691
348,000013,24,0.126708984375,0.9624
349,000013,25,0.310302734375,0.8955
350,000014,1,2.291015625,0.7559
351,000014,2,2.328125,0.6768
352,000014,3,2.2734375,0.7095
353,000014,4,2.330078125,0.7334
354,000014,5,2.18359375,0.772
355,000014,6,2.025390625,0.8057
356,000014,7,2.10546875,0.6665
357,000014,8,2.18359375,0.6963
358,000014,9,2.060546875,0.7524
359,000014,10,1.84765625,0.8125
360,000014,11,1.3671875,0.7803
361,000014,12,1.4541015625,0.7803
362,000014,13,1.3544921875,0.7808
363,000014,14,1.2744140625,0.8301
364,000014,15,1.060546875,0.8779
365,000014,16,0.96923828125,0.8574
366,000014,17,0.966796875,0.8413
367,000014,18,0.966796875,0.8589
368,000014,19,0.966796875,0.873
369,000014,20,0.8330078125,0.894
370,000014,21,0.88330078125,0.874
371,000014,22,0.8701171875,0.8887
372,000014,23,0.8291015625,0.8789
373,000014,24,0.81298828125,0.9067
374,000014,25,0.7236328125,0.9009
375,000015,1,2.30859375,0.7886
376,000015,2,2.341796875,0.7734
377,000015,3,2.328125,0.7319
378,000015,4,2.19140625,0.79
379,000015,5,2.103515625,0.8101
380,000015,6,1.974609375,0.7827
381,000015,7,1.8974609375,0.7939
382,000015,8,1.78515625,0.8213
383,000015,9,1.7548828125,0.8027
384,000015,10,1.919921875,0.7529
385,000015,11,1.693359375,0.8652
386,000015,12,1.58984375,0.8457
387,000015,13,1.6103515625,0.8325
388,000015,14,1.2958984375,0.8525
389,000015,15,0.9638671875,0.8438
390,000015,16,0.95654296875,0.8359
391,000015,17,0.91845703125,0.8247
392,000015,18,0.77734375,0.8955
393,000015,19,0.693359375,0.8892
394,000015,20,0.5087890625,0.9175
395,000015,21,0.3662109375,0.9497
396,000015,22,0.25439453125,0.9331
397,000015,23,0.33447265625,0.8579
398,000015,24,0.1929931640625,0.9478
399,000015,25,0.1640625,0.9595
400,000016,1,2.24609375,0.8228
401,000016,2,2.373046875,0.7178
402,000016,3,2.267578125,0.7383
403,000016,4,2.275390625,0.7368
404,000016,5,1.9326171875,0.7422
405,000016,6,2.259765625,0.7729
406,000016,7,2.119140625,0.7705
407,000016,8,1.765625,0.8154
408,000016,9,1.7353515625,0.7949
409,000016,10,1.7353515625,0.8281
410,000016,11,1.4638671875,0.8271
411,000016,12,1.3603515625,0.8521
412,000016,13,1.283203125,0.8701
413,000016,14,1.1298828125,0.876
414,000016,15,0.99072265625,0.8896
415,000016,16,0.9716796875,0.8965
416,000016,17,0.95947265625,0.8853
417,000016,18,0.93017578125,0.9072
418,000016,19,0.92431640625,0.8774
419,000016,20,0.66748046875,0.8916
420,000016,21,0.47802734375,0.9385
421,000016,22,0.339599609375,0.9282
422,000016,23,0.297607421875,0.917
423,000016,24,0.329345703125,0.895
424,000016,25,0.22998046875,0.9307
425,000017,1,2.333984375,0.6479
426,000017,2,2.3671875,0.7319
427,000017,3,2.291015625,0.7998
428,000017,4,2.19921875,0.7305
429,000017,5,2.076171875,0.7666
430,000017,6,2.130859375,0.8115
431,000017,7,1.8564453125,0.8188
432,000017,8,1.8857421875,0.8115
433,000017,9,1.828125,0.8193
434,000017,10,1.6396484375,0.8252
435,000017,11,1.4267578125,0.834
436,000017,12,1.2451171875,0.8711
437,000017,13,1.1572265625,0.9199
438,000017,14,0.802734375,0.9336
439,000017,15,0.83740234375,0.8662
440,000017,16,0.94580078125,0.96
441,000017,17,0.720703125,0.9639
442,000017,18,0.63037109375,0.9624
443,000017,19,0.51904296875,0.9653
444,000017,20,0.466796875,0.8984
445,000017,21,0.388671875,0.957
446,000017,22,0.421630859375,0.8789
447,000017,23,0.361328125,0.874
448,000017,24,0.398681640625,0.8184
449,000017,25,0.39697265625,0.8853
450,000018,1,2.2734375,0.6396
451,000018,2,2.36328125,0.6431
452,000018,3,2.244140625,0.7061
453,000018,4,2.115234375,0.7305
454,000018,5,2.076171875,0.7451
455,000018,6,1.98828125,0.8101
456,000018,7,1.986328125,0.8281
457,000018,8,1.80859375,0.7988
458,000018,9,1.7333984375,0.812
459,000018,10,1.623046875,0.8296
460,000018,11,1.685546875,0.8643
461,000018,12,1.5166015625,0.9043
462,000018,13,1.099609375,0.9341
463,000018,14,0.87060546875,0.936
464,000018,15,0.798828125,0.9404
465,000018,16,0.70849609375,0.9507
466,000018,17,0.6220703125,0.8687
467,000018,18,0.72705078125,0.9658
468,000018,19,0.55322265625,0.8262
469,000018,20,0.4931640625,0.9619
470,000018,21,0.33984375,0.9663
471,000018,22,0.2484130859375,0.959
472,000018,23,0.1917724609375,0.9668
473,000018,24,0.130615234375,0.9736
474,000018,25,0.1375732421875,0.9429
475,000019,1,2.294921875,0.6606
476,000019,2,2.361328125,0.7207
477,000019,3,2.279296875,0.7808
478,000019,4,2.068359375,0.7817
479,000019,5,1.955078125,0.7812
480,000019,6,1.833984375,0.812
481,000019,7,1.7138671875,0.7974
482,000019,8,1.830078125,0.8003
483,000019,9,1.7763671875,0.835
484,000019,10,1.4091796875,0.8613
485,000019,11,1.4375,0.8892
486,000019,12,1.181640625,0.8916
487,000019,13,1.15234375,0.9043
488,000019,14,1.03125,0.8862
489,000019,15,0.7841796875,0.916
490,000019,16,0.740234375,0.9136
491,000019,17,0.67919921875,0.9155
492,000019,18,0.7412109375,0.9014
493,000019,19,0.64697265625,0.9287
494,000019,20,0.56787109375,0.8931
495,000019,21,0.53173828125,0.9302
496,000019,22,0.411376953125,0.9434
497,000019,23,0.4326171875,0.9365
498,000019,24,0.37158203125,0.9409
499,000019,25,0.496826171875,0.8096
500,000020,1,2.271484375,0.8081
501,000020,2,2.328125,0.7539
502,000020,3,2.1796875,0.8066
503,000020,4,2.24609375,0.7915
504,000020,5,2.14453125,0.6958
505,000020,6,2.17578125,0.6904
506,000020,7,2.123046875,0.7998
507,000020,8,1.9072265625,0.7373
508,000020,9,1.2763671875,0.7734
509,000020,10,1.7607421875,0.7627
510,000020,11,1.708984375,0.8633
511,000020,12,1.4716796875,0.8765
512,000020,13,1.146484375,0.8687
513,000020,14,1.1865234375,0.894
514,000020,15,1.12890625,0.8125
515,000020,16,1.1337890625,0.9165
516,000020,17,1.0625,0.8936
517,000020,18,0.8544921875,0.8887
518,000020,19,0.951171875,0.8696
519,000020,20,0.77001953125,0.8804
520,000020,21,0.8427734375,0.853
521,000020,22,0.70703125,0.8838
522,000020,23,0.67724609375,0.8906
523,000020,24,0.4189453125,0.9702
524,000020,25,0.2880859375,0.9731
525,000021,1,2.296875,0.7339
526,000021,2,2.39453125,0.6313
527,000021,3,2.251953125,0.6748
528,000021,4,2.17578125,0.751
529,000021,5,2.16796875,0.79
530,000021,6,2.11328125,0.8223
531,000021,7,1.8896484375,0.8525
532,000021,8,1.78125,0.9238
533,000021,9,1.486328125,0.8604
534,000021,10,1.51953125,0.7891
535,000021,11,1.2568359375,0.8574
536,000021,12,1.1650390625,0.7832
537,000021,13,1.212890625,0.8628
538,000021,14,1.08203125,0.8877
539,000021,15,1.0029296875,0.9238
540,000021,16,0.8720703125,0.9043
541,000021,17,0.6689453125,0.9141
542,000021,18,0.59619140625,0.877
543,000021,19,0.5126953125,0.9062
544,000021,20,0.42236328125,0.8794
545,000021,21,0.344970703125,0.9248
546,000021,22,0.2210693359375,0.9302
547,000021,23,0.12353515625,0.9399
548,000021,24,0.150390625,0.8936
549,000021,25,0.123291015625,0.9111
550,000022,1,2.345703125,0.7241
551,000022,2,2.3125,0.7461
552,000022,3,2.275390625,0.6792
553,000022,4,2.197265625,0.7378
554,000022,5,2.234375,0.6938
555,000022,6,2.24609375,0.793
556,000022,7,1.9423828125,0.7998
557,000022,8,1.919921875,0.8066
558,000022,9,1.865234375,0.875
559,000022,10,1.71875,0.897
560,000022,11,1.5078125,0.8618
561,000022,12,1.318359375,0.856
562,000022,13,1.2685546875,0.8379
563,000022,14,1.0244140625,0.8623
564,000022,15,0.97021484375,0.8896
565,000022,16,0.81396484375,0.8916
566,000022,17,0.625,0.9033
567,000022,18,0.5048828125,0.8906
568,000022,19,0.461181640625,0.9067
569,000022,20,0.44921875,0.9121
570,000022,21,0.426513671875,0.9185
571,000022,22,0.357421875,0.9219
572,000022,23,0.316650390625,0.9116
573,000022,24,0.320556640625,0.9038
574,000022,25,0.2392578125,0.9346
575,000023,1,2.25390625,0.6348
576,000023,2,2.349609375,0.6279
577,000023,3,2.283203125,0.731
578,000023,4,2.23828125,0.7646
579,000023,5,2.107421875,0.7021
580,000023,6,1.982421875,0.7769
581,000023,7,2.06640625,0.7471
582,000023,8,1.6865234375,0.8403
583,000023,9,1.6396484375,0.8774
584,000023,10,1.455078125,0.8281
585,000023,11,1.3193359375,0.8638
586,000023,12,1.3095703125,0.8618
587,000023,13,1.146484375,0.8594
588,000023,14,1.1865234375,0.7959
589,000023,15,1.166015625,0.8823
590,000023,16,1.162109375,0.9424
591,000023,17,0.9345703125,0.9575
592,000023,18,0.68701171875,0.8789
593,000023,19,0.611328125,0.9443
594,000023,20,0.420654296875,0.9561
595,000023,21,0.32421875,0.9712
596,000023,22,0.38037109375,0.8867
597,000023,23,0.356689453125,0.9565
598,000023,24,0.263916015625,0.9731
599,000023,25,0.254150390625,0.9727
600,000024,1,2.28515625,0.791
601,000024,2,2.341796875,0.5967
602,000024,3,2.33203125,0.7603
603,000024,4,2.138671875,0.6997
604,000024,5,2.25,0.7339
605,000024,6,2.111328125,0.7783
606,000024,7,1.79296875,0.7939
607,000024,8,1.767578125,0.8047
608,000024,9,1.7548828125,0.8267
609,000024,10,1.6162109375,0.8745
610,000024,11,1.486328125,0.8271
611,000024,12,1.4716796875,0.8643
612,000024,13,1.3408203125,0.8931
613,000024,14,1.1962890625,0.8975
614,000024,15,1.099609375,0.8823
615,000024,16,0.94482421875,0.8867
616,000024,17,0.904296875,0.9014
617,000024,18,0.73974609375,0.9146
618,000024,19,0.46044921875,0.9224
619,000024,20,0.49072265625,0.8804
620,000024,21,0.47021484375,0.9282
621,000024,22,0.406494140625,0.9375
622,000024,23,0.35888671875,0.9536
623,000024,24,0.346923828125,0.9292
624,000024,25,0.281494140625,0.9204
625,000025,1,2.298828125,0.7617
626,000025,2,2.373046875,0.6436
627,000025,3,2.302734375,0.7837
628,000025,4,2.23828125,0.8101
629,000025,5,2.134765625,0.8052
630,000025,6,2.0625,0.7837
631,000025,7,1.595703125,0.7871
632,000025,8,1.9013671875,0.7949
633,000025,9,1.640625,0.8574
634,000025,10,1.490234375,0.8535
635,000025,11,1.537109375,0.8428
636,000025,12,1.3056640625,0.8696
637,000025,13,1.412109375,0.8662
638,000025,14,1.0966796875,0.8291
639,000025,15,1.134765625,0.8667
640,000025,16,1.1787109375,0.8545
641,000025,17,1.0009765625,0.8984
642,000025,18,0.8642578125,0.9082
643,000025,19,0.5810546875,0.9375
644,000025,20,0.499755859375,0.9434
645,000025,21,0.49365234375,0.7944
646,000025,22,0.5029296875,0.8843
647,000025,23,0.39306640625,0.9492
648,000025,24,0.305419921875,0.9614
649,000025,25,0.248291015625,0.9658
650,000026,1,2.34765625,0.5479
651,000026,2,2.314453125,0.6191
652,000026,3,2.26953125,0.7959
653,000026,4,2.23046875,0.7656
654,000026,5,2.201171875,0.7603
655,000026,6,2.19140625,0.7075
656,000026,7,2.1796875,0.6753
657,000026,8,2.099609375,0.7715
658,000026,9,1.8349609375,0.7979
659,000026,10,1.8193359375,0.9102
660,000026,11,1.697265625,0.9033
661,000026,12,1.5087890625,0.915
662,000026,13,1.3896484375,0.8501
663,000026,14,1.1484375,0.8452
664,000026,15,0.85107421875,0.8613
665,000026,16,0.8955078125,0.8633
666,000026,17,0.75830078125,0.8833
667,000026,18,0.66650390625,0.8496
668,000026,19,0.8203125,0.8887
669,000026,20,0.57275390625,0.8828
670,000026,21,0.54345703125,0.8926
671,000026,22,0.405029296875,0.9512
672,000026,23,0.2548828125,0.9565
673,000026,24,0.2607421875,0.9067
674,000026,25,0.2236328125,0.9038
675,000027,1,2.296875,0.6387
676,000027,2,2.3125,0.7114
677,000027,3,2.26953125,0.8057
678,000027,4,2.248046875,0.7749
679,000027,5,2.025390625,0.7964
680,000027,6,2.072265625,0.7544
681,000027,7,2.140625,0.8237
682,000027,8,1.7431640625,0.8081
683,000027,9,1.8271484375,0.8267
684,000027,10,1.7060546875,0.8008
685,000027,11,1.3603515625,0.8076
686,000027,12,1.31640625,0.9111
687,000027,13,1.0712890625,0.9351
688,000027,14,1.1201171875,0.959
689,000027,15,0.7119140625,0.9458
690,000027,16,0.697265625,0.9526
691,000027,17,0.505859375,0.9497
692,000027,18,0.4423828125,0.9531
693,000027,19,0.458984375,0.9492
694,000027,20,0.462646484375,0.958
695,000027,21,0.413818359375,0.959
696,000027,22,0.37939453125,0.958
697,000027,23,0.428955078125,0.9614
698,000027,24,0.358642578125,0.9556
699,000027,25,0.460693359375,0.9312
700,000028,1,2.265625,0.7266
701,000028,2,2.365234375,0.6377
702,000028,3,2.31640625,0.6948
703,000028,4,2.197265625,0.6812
704,000028,5,2.20703125,0.6875
705,000028,6,2.13671875,0.6035
706,000028,7,2.13671875,0.811
707,000028,8,1.8544921875,0.8101
708,000028,9,1.8271484375,0.8389
709,000028,10,1.80078125,0.832
710,000028,11,1.41796875,0.8408
711,000028,12,1.3896484375,0.8599
712,000028,13,1.1279296875,0.8745
713,000028,14,1.060546875,0.8853
714,000028,15,1.0654296875,0.8818
715,000028,16,0.814453125,0.8774
716,000028,17,0.734375,0.8833
717,000028,18,0.68212890625,0.873
718,000028,19,0.7646484375,0.8774
719,000028,20,0.7236328125,0.9048
720,000028,21,0.6513671875,0.875
721,000028,22,0.64501953125,0.896
722,000028,23,0.50244140625,0.915
723,000028,24,0.455322265625,0.937
724,000028,25,0.421630859375,0.9155
725,000029,1,2.34765625,0.7192
726,000029,2,2.37890625,0.6055
727,000029,3,2.2421875,0.6714
728,000029,4,2.2578125,0.7764
729,000029,5,2.173828125,0.7192
730,000029,6,2.091796875,0.7373
731,000029,7,1.93359375,0.8003
732,000029,8,1.921875,0.7935
733,000029,9,1.9599609375,0.8188
734,000029,10,1.84765625,0.8359
735,000029,11,1.31640625,0.8706
736,000029,12,1.537109375,0.8501
737,000029,13,1.2763671875,0.814
738,000029,14,1.2333984375,0.8394
739,000029,15,1.1259765625,0.8237
740,000029,16,0.97998046875,0.9209
741,000029,17,0.55419921875,0.9648
742,000029,18,0.35595703125,0.9604
743,000029,19,0.2305908203125,0.9697
744,000029,20,0.1873779296875,0.9604
745,000029,21,0.263916015625,0.9038
746,000029,22,0.2451171875,0.8853
747,000029,23,0.1610107421875,0.9565
748,000029,24,0.0848388671875,0.9604
749,000029,25,0.1981201171875,0.9561
750,000030,1,2.236328125,0.7607
751,000030,2,2.359375,0.5947
752,000030,3,2.259765625,0.7002
753,000030,4,2.25390625,0.7739
754,000030,5,1.9716796875,0.8125
755,000030,6,2.126953125,0.7095
756,000030,7,1.9775390625,0.7915
757,000030,8,1.9658203125,0.7881
758,000030,9,1.5703125,0.7622
